name,Region,Last Update,Confirmed,Deaths,Recovered
Missouri,USA,2020-05-12 03:00:00,10157,514,2529
Mississippi,USA,2020-05-12 03:00:00,9674,435,4421
Nebraska,USA,2020-05-12 03:00:00,8407,98,228
US Military,USA,2020-05-12 03:00:00,8046,27,3464
South Carolina,USA,2020-05-12 03:00:00,7792,346,3252
Kansas,USA,2020-05-12 03:00:00,7159,180,1670
Kentucky,USA,2020-05-12 03:00:00,6677,311,2335
Delaware,USA,2020-05-12 03:00:00,6565,225,2619
District of Columbia,USA,2020-05-12 03:00:00,6389,328,881
Utah,USA,2020-05-12 03:00:00,6362,68,1952
Nevada,USA,2020-05-12 03:00:00,6154,312,4674
New Mexico,USA,2020-05-12 03:00:00,5069,208,1285
Oklahoma,USA,2020-05-12 03:00:00,4613,274,3243
Arkansas,USA,2020-05-12 03:00:00,4043,94,3149
Federal Bureau of Prisons,USA,2020-05-12 03:00:00,3744,49,935
South Dakota,USA,2020-05-12 03:00:00,3614,34,2187
Oregon,USA,2020-05-12 03:00:00,3286,130,1125
Navajo Nation,USA,2020-05-12 03:00:00,3204,102,0
New Hampshire,USA,2020-05-12 03:00:00,3160,133,1231
Idaho,USA,2020-05-12 03:00:00,2260,70,1442
Puerto Rico,USA,2020-05-12 03:00:00,2256,113,0
North Dakota,USA,2020-05-12 03:00:00,1518,36,846
Maine,USA,2020-05-12 03:00:00,1462,65,872
West Virginia,USA,2020-05-12 03:00:00,1366,54,775
Vermont,USA,2020-05-12 03:00:00,926,53,777
Wyoming,USA,2020-05-12 03:00:00,669,7,451
Hawaii,USA,2020-05-12 03:00:00,634,17,561
Montana,USA,2020-05-12 03:00:00,459,16,423
Alaska,USA,2020-05-12 03:00:00,379,10,324
Guam,USA,2020-05-12 03:00:00,151,5,128
Grand Princess,USA,2020-05-12 03:00:00,103,3,0
United States Virgin Islands,USA,2020-05-12 03:00:00,69,5,60
Diamond Princess,USA,2020-05-12 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-05-12 03:00:00,19,2,12
Wuhan Evacuee,USA,2020-05-12 03:00:00,4,0,0
California,USA,2020-01-31 17:00:00,3,0,0
Illinois,USA,2020-01-31 14:00:00,2,0,0
Arizona,USA,2020-01-31 14:00:00,1,0,0
Washington,USA,2020-01-31 14:00:00,1,0,0
California,USA,2020-01-30 21:30:00,2,0,0
Illinois,USA,2020-01-30 21:30:00,2,0,0
Arizona,USA,2020-01-30 21:30:00,1,0,0
Washington,USA,2020-01-30 21:30:00,1,0,0
California,USA,2020-02-02 19:53:00,4,0,0
Illinois,USA,2020-02-01 19:43:00,2,0,0
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-01 19:43:00,1,0,0
California,USA,2020-02-03 03:53:00,6,0,0
Illinois,USA,2020-02-01 19:43:00,2,0,0
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-01 19:43:00,1,0,0
California,USA,2020-02-22 02:00:00,10,0,2
Illinois,USA,2020-02-09 19:03:03,2,0,2
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-09 07:03:00,1,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
California,USA,2020-02-13 03:13:08,8,0,1
Illinois,USA,2020-02-09 19:03:03,2,0,2
Arizona,USA,2020-02-01 19:43:00,1,0,0
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-09 07:03:00,1,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
New York,USA,2020-05-01 03:00:00,311379,23796,33678
New Jersey,USA,2020-05-01 03:00:00,118652,7228,730
Massachusetts,USA,2020-05-01 03:00:00,62205,3562,4086
Illinois,USA,2020-05-01 03:00:00,52918,2355,645
California,USA,2020-05-01 03:00:00,50411,2046,3643
Pennsylvania,USA,2020-05-01 03:00:00,48134,2475,837
Michigan,USA,2020-05-01 03:00:00,41379,3789,8342
Florida,USA,2020-05-01 03:00:00,33690,1268,174
Texas,USA,2020-05-01 03:00:00,28728,812,13460
Louisiana,USA,2020-05-01 03:00:00,28001,1905,17303
Connecticut,USA,2020-05-01 03:00:00,27700,2257,63
Georgia,USA,2020-05-01 03:00:00,26388,1136,340
Maryland,USA,2020-05-01 03:00:00,21742,1140,1432
Ohio,USA,2020-05-01 03:00:00,18027,976,448
Indiana,USA,2020-05-01 03:00:00,17835,1114,1559
Virginia,USA,2020-05-01 03:00:00,15847,552,721
Colorado,USA,2020-05-01 03:00:00,15284,777,559
Washington,USA,2020-05-01 03:00:00,14986,819,1966
North Carolina,USA,2020-05-01 03:00:00,10754,406,1812
Tennessee,USA,2020-05-01 03:00:00,10735,199,5339
Veteran Affair,USA,2020-05-01 03:00:00,8733,494,0
Rhode Island,USA,2020-05-01 03:00:00,8621,266,466
Missouri,USA,2020-05-01 03:00:00,7825,351,1840
Arizona,USA,2020-05-01 03:00:00,7655,320,6
Iowa,USA,2020-05-01 03:00:00,7145,162,2428
Alabama,USA,2020-05-01 03:00:00,7088,272,0
US Military,USA,2020-05-01 03:00:00,6962,27,2263
Wisconsin,USA,2020-05-01 03:00:00,6854,316,3352
Mississippi,USA,2020-05-01 03:00:00,6815,261,0
South Carolina,USA,2020-05-01 03:00:00,6095,244,3252
Minnesota,USA,2020-05-01 03:00:00,5136,343,2172
Nevada,USA,2020-05-01 03:00:00,5054,243,3037
Delaware,USA,2020-05-01 03:00:00,4734,152,1275
Kentucky,USA,2020-05-01 03:00:00,4708,240,1174
Utah,USA,2020-05-01 03:00:00,4672,46,399
Kansas,USA,2020-05-01 03:00:00,4413,134,870
District of Columbia,USA,2020-05-01 03:00:00,4323,224,660
Nebraska,USA,2020-05-01 03:00:00,4281,70,0
Oklahoma,USA,2020-05-01 03:00:00,3618,222,2402
New Mexico,USA,2020-05-01 03:00:00,3411,123,760
Arkansas,USA,2020-05-01 03:00:00,3281,61,1339
Oregon,USA,2020-05-01 03:00:00,2510,103,595
South Dakota,USA,2020-05-01 03:00:00,2449,17,1574
New Hampshire,USA,2020-05-01 03:00:00,2146,72,936
Federal Bureau of Prisons,USA,2020-05-01 03:00:00,2041,33,558
Idaho,USA,2020-05-01 03:00:00,2015,63,867
Navajo Nation,USA,2020-05-01 03:00:00,1977,62,0
Puerto Rico,USA,2020-05-01 03:00:00,1539,92,0
West Virginia,USA,2020-05-01 03:00:00,1125,41,545
Maine,USA,2020-05-01 03:00:00,1095,53,631
North Dakota,USA,2020-05-01 03:00:00,1067,19,458
Vermont,USA,2020-05-01 03:00:00,866,49,0
Hawaii,USA,2020-05-01 03:00:00,618,16,526
Wyoming,USA,2020-05-01 03:00:00,559,7,378
Montana,USA,2020-05-01 03:00:00,453,16,392
Alaska,USA,2020-05-01 03:00:00,355,9,252
Guam,USA,2020-05-01 03:00:00,145,5,128
Grand Princess,USA,2020-05-01 03:00:00,103,3,0
United States Virgin Islands,USA,2020-05-01 03:00:00,66,4,51
Diamond Princess,USA,2020-05-01 03:00:00,49,0,0
Northern Mariana Islands,USA,2020-05-01 03:00:00,14,2,12
Wuhan Evacuee,USA,2020-05-01 03:00:00,4,0,0
USA (Aggregate Recovered),USA,2020-03-24 03:00:00,0,0,333
New York,USA,2020-03-24 03:00:00,23230,183,0
New Jersey,USA,2020-03-24 03:00:00,2844,27,0
Washington,USA,2020-03-24 03:00:00,2221,111,0
California,USA,2020-03-24 03:00:00,2220,43,0
Michigan,USA,2020-03-24 03:00:00,1329,15,0
Illinois,USA,2020-03-24 03:00:00,1285,12,0
Florida,USA,2020-03-24 03:00:00,1227,18,0
Louisiana,USA,2020-03-24 03:00:00,1172,35,0
Texas,USA,2020-03-24 03:00:00,803,9,0
Georgia,USA,2020-03-24 03:00:00,803,26,0
Massachusetts,USA,2020-03-24 03:00:00,777,9,0
Colorado,USA,2020-03-24 03:00:00,723,7,0
Pennsylvania,USA,2020-03-24 03:00:00,698,7,0
Tennessee,USA,2020-03-24 03:00:00,615,2,0
Ohio,USA,2020-03-24 03:00:00,443,6,0
Wisconsin,USA,2020-03-24 03:00:00,425,5,0
North Carolina,USA,2020-03-24 03:00:00,420,0,0
Connecticut,USA,2020-03-24 03:00:00,415,10,0
South Carolina,USA,2020-03-24 03:00:00,298,5,0
Maryland,USA,2020-03-24 03:00:00,290,3,0
Indiana,USA,2020-03-24 03:00:00,271,7,0
Nevada,USA,2020-03-24 03:00:00,263,4,0
Utah,USA,2020-03-24 03:00:00,257,1,0
Virginia,USA,2020-03-24 03:00:00,254,7,0
Mississippi,USA,2020-03-24 03:00:00,249,1,0
Arizona,USA,2020-03-24 03:00:00,235,3,0
Minnesota,USA,2020-03-24 03:00:00,235,1,0
Missouri,USA,2020-03-24 03:00:00,216,5,0
Arkansas,USA,2020-03-24 03:00:00,197,0,0
Alabama,USA,2020-03-24 03:00:00,196,0,0
Oregon,USA,2020-03-24 03:00:00,191,5,0
District of Columbia,USA,2020-03-24 03:00:00,141,2,0
Kentucky,USA,2020-03-24 03:00:00,124,4,0
Maine,USA,2020-03-24 03:00:00,107,0,0
Rhode Island,USA,2020-03-24 03:00:00,106,0,0
Iowa,USA,2020-03-24 03:00:00,105,0,0
New Hampshire,USA,2020-03-24 03:00:00,97,1,0
Delaware,USA,2020-03-24 03:00:00,87,0,0
Kansas,USA,2020-03-24 03:00:00,85,2,0
New Mexico,USA,2020-03-24 03:00:00,83,0,0
Oklahoma,USA,2020-03-24 03:00:00,81,2,0
Hawaii,USA,2020-03-24 03:00:00,77,0,0
Vermont,USA,2020-03-24 03:00:00,75,5,0
Idaho,USA,2020-03-24 03:00:00,68,0,0
Nebraska,USA,2020-03-24 03:00:00,64,0,0
Diamond Princess,USA,2020-03-24 03:00:00,49,0,0
Montana,USA,2020-03-24 03:00:00,46,0,0
Puerto Rico,USA,2020-03-24 03:00:00,31,2,0
Alaska,USA,2020-03-24 03:00:00,36,0,0
North Dakota,USA,2020-03-24 03:00:00,33,0,0
Guam,USA,2020-03-24 03:00:00,29,1,0
Grand Princess,USA,2020-03-24 03:00:00,28,1,0
Wyoming,USA,2020-03-24 03:00:00,28,0,0
South Dakota,USA,2020-03-24 03:00:00,28,1,0
West Virginia,USA,2020-03-24 03:00:00,20,0,0
United States Virgin Islands,USA,2020-03-24 03:00:00,17,0,0
Wuhan Evacuee,USA,2020-03-24 03:00:00,4,0,0
USA (Aggregate Recovered),USA,2020-03-22 21:00:00,0,0,178
New York,USA,2020-03-23 03:00:00,16916,153,0
Washington,USA,2020-03-23 03:00:00,1996,95,0
New Jersey,USA,2020-03-23 03:00:00,1914,21,0
California,USA,2020-03-23 03:00:00,1812,35,0
Illinois,USA,2020-03-23 03:00:00,1050,9,0
Michigan,USA,2020-03-23 03:00:00,1038,9,0
Florida,USA,2020-03-23 03:00:00,1007,13,0
Louisiana,USA,2020-03-23 03:00:00,837,20,0
Texas,USA,2020-03-23 03:00:00,668,8,0
Massachusetts,USA,2020-03-23 03:00:00,646,5,0
Georgia,USA,2020-03-23 03:00:00,621,25,0
Colorado,USA,2020-03-23 03:00:00,595,7,0
Pennsylvania,USA,2020-03-23 03:00:00,516,5,0
Tennessee,USA,2020-03-23 03:00:00,505,2,0
Wisconsin,USA,2020-03-23 03:00:00,383,4,0
Ohio,USA,2020-03-23 03:00:00,356,3,0
Connecticut,USA,2020-03-23 03:00:00,327,8,0
North Carolina,USA,2020-03-23 03:00:00,311,0,0
Maryland,USA,2020-03-23 03:00:00,249,3,0
Virginia,USA,2020-03-23 03:00:00,221,6,0
Mississippi,USA,2020-03-23 03:00:00,207,1,0
Indiana,USA,2020-03-23 03:00:00,204,7,0
South Carolina,USA,2020-03-23 03:00:00,196,3,0
Nevada,USA,2020-03-23 03:00:00,191,2,0
Utah,USA,2020-03-23 03:00:00,181,1,0
Minnesota,USA,2020-03-23 03:00:00,169,1,0
Arkansas,USA,2020-03-23 03:00:00,165,0,0
Oregon,USA,2020-03-23 03:00:00,161,5,0
Alabama,USA,2020-03-23 03:00:00,157,0,0
Arizona,USA,2020-03-23 03:00:00,152,2,0
Missouri,USA,2020-03-23 03:00:00,150,3,0
District of Columbia,USA,2020-03-23 03:00:00,120,2,0
Kentucky,USA,2020-03-23 03:00:00,103,3,0
Iowa,USA,2020-03-23 03:00:00,90,0,0
Maine,USA,2020-03-23 03:00:00,89,0,0
Rhode Island,USA,2020-03-23 03:00:00,83,0,0
New Hampshire,USA,2020-03-23 03:00:00,78,0,0
Oklahoma,USA,2020-03-23 03:00:00,67,2,0
Kansas,USA,2020-03-23 03:00:00,67,2,0
New Mexico,USA,2020-03-23 03:00:00,65,0,0
Hawaii,USA,2020-03-23 03:00:00,56,0,0
Delaware,USA,2020-03-23 03:00:00,56,0,0
Vermont,USA,2020-03-23 03:00:00,52,2,0
Idaho,USA,2020-03-23 03:00:00,51,0,0
Nebraska,USA,2020-03-23 03:00:00,51,0,0
Diamond Princess,USA,2020-03-23 03:00:00,49,0,0
Montana,USA,2020-03-23 03:00:00,34,0,0
Alaska,USA,2020-03-23 03:00:00,32,0,0
North Dakota,USA,2020-03-23 03:00:00,30,0,0
Grand Princess,USA,2020-03-23 03:00:00,28,1,0
Guam,USA,2020-03-23 03:00:00,27,1,0
Wyoming,USA,2020-03-23 03:00:00,26,0,0
Puerto Rico,USA,2020-03-23 03:00:00,23,1,0
South Dakota,USA,2020-03-23 03:00:00,21,1,0
West Virginia,USA,2020-03-23 03:00:00,16,0,0
United States Virgin Islands,USA,2020-03-23 03:00:00,6,0,0
Wuhan Evacuee,USA,2020-03-23 03:00:00,4,0,0
New York,USA,2020-03-18 03:00:00,1708,16,0
Washington,USA,2020-03-18 03:00:00,1014,55,1
California,USA,2020-03-18 03:00:00,718,13,6
New Jersey,USA,2020-03-18 03:00:00,267,3,1
Massachusetts,USA,2020-03-18 03:00:00,218,0,1
Florida,USA,2020-03-18 03:00:00,217,7,0
Louisiana,USA,2020-03-18 03:00:00,196,4,0
Colorado,USA,2020-03-18 03:00:00,184,2,0
Illinois,USA,2020-03-18 03:00:00,161,1,2
Georgia,USA,2020-03-18 03:00:00,146,1,0
Texas,USA,2020-03-18 03:00:00,132,2,0
Pennsylvania,USA,2020-03-18 03:00:00,115,0,0
Wisconsin,USA,2020-03-18 03:00:00,90,0,1
Tennessee,USA,2020-03-18 03:00:00,78,0,0
Connecticut,USA,2020-03-18 03:00:00,68,0,0
Oregon,USA,2020-03-18 03:00:00,68,2,0
Ohio,USA,2020-03-18 03:00:00,67,0,0
Virginia,USA,2020-03-18 03:00:00,67,2,0
North Carolina,USA,2020-03-18 03:00:00,66,0,0
Michigan,USA,2020-03-18 03:00:00,65,0,0
Minnesota,USA,2020-03-18 03:00:00,60,0,0
Maryland,USA,2020-03-18 03:00:00,60,0,3
Nevada,USA,2020-03-18 03:00:00,56,1,0
Utah,USA,2020-03-18 03:00:00,51,0,0
Diamond Princess,USA,2020-03-18 03:00:00,47,0,0
South Carolina,USA,2020-03-18 03:00:00,47,1,0
Alabama,USA,2020-03-18 03:00:00,39,0,0
Maine,USA,2020-03-18 03:00:00,32,0,0
District of Columbia,USA,2020-03-18 03:00:00,31,0,0
Indiana,USA,2020-03-18 03:00:00,30,2,0
Iowa,USA,2020-03-18 03:00:00,29,0,0
Kentucky,USA,2020-03-18 03:00:00,27,1,1
New Hampshire,USA,2020-03-18 03:00:00,26,0,0
Nebraska,USA,2020-03-18 03:00:00,24,0,0
New Mexico,USA,2020-03-18 03:00:00,23,0,0
Rhode Island,USA,2020-03-18 03:00:00,23,0,0
Arkansas,USA,2020-03-18 03:00:00,22,0,0
Mississippi,USA,2020-03-18 03:00:00,21,0,0
Arizona,USA,2020-03-18 03:00:00,21,0,1
Grand Princess,USA,2020-03-18 03:00:00,21,0,0
Oklahoma,USA,2020-03-18 03:00:00,19,0,0
Kansas,USA,2020-03-18 03:00:00,18,1,0
Vermont,USA,2020-03-18 03:00:00,17,0,0
Delaware,USA,2020-03-18 03:00:00,16,0,0
Missouri,USA,2020-03-18 03:00:00,16,0,0
Wyoming,USA,2020-03-18 03:00:00,15,0,0
Hawaii,USA,2020-03-18 03:00:00,14,0,0
South Dakota,USA,2020-03-18 03:00:00,11,1,0
Montana,USA,2020-03-18 03:00:00,10,0,0
Idaho,USA,2020-03-18 03:00:00,9,0,0
Alaska,USA,2020-03-18 03:00:00,6,0,0
Guam,USA,2020-03-18 03:00:00,5,0,0
Puerto Rico,USA,2020-03-18 03:00:00,5,0,0
North Dakota,USA,2020-03-18 03:00:00,5,0,0
Wuhan Evacuee,USA,2020-03-18 03:00:00,3,0,0
United States Virgin Islands,USA,2020-03-18 03:00:00,2,0,0
West Virginia,USA,2020-03-18 03:00:00,1,0,0
New York,USA,2020-03-17 02:00:00,969,10,0
Washington,USA,2020-03-17 03:00:00,904,48,1
California,USA,2020-03-17 03:00:00,567,11,2
Massachusetts,USA,2020-03-17 02:00:00,197,0,1
New Jersey,USA,2020-03-17 02:00:00,179,3,1
Florida,USA,2020-03-17 02:00:00,162,5,0
Colorado,USA,2020-03-17 02:00:00,160,1,0
Louisiana,USA,2020-03-17 02:00:00,136,3,0
Georgia,USA,2020-03-17 03:00:00,123,1,0
Illinois,USA,2020-03-17 03:00:00,106,0,0
Texas,USA,2020-03-17 03:00:00,95,1,0
Pennsylvania,USA,2020-03-17 03:00:00,82,0,0
Michigan,USA,2020-03-17 03:00:00,58,0,0
Minnesota,USA,2020-03-17 02:00:00,54,0,0
Tennessee,USA,2020-03-17 02:00:00,52,0,0
Virginia,USA,2020-03-17 02:00:00,52,2,0
Oregon,USA,2020-03-17 03:00:00,51,1,0
Ohio,USA,2020-03-17 02:00:00,50,0,0
Wisconsin,USA,2020-03-17 02:00:00,48,0,1
Diamond Princess,USA,2020-03-17 02:00:00,47,0,0
Nevada,USA,2020-03-17 02:00:00,45,1,0
Maryland,USA,2020-03-17 02:00:00,42,0,3
Connecticut,USA,2020-03-17 02:00:00,41,0,0
Utah,USA,2020-03-17 03:00:00,41,0,0
North Carolina,USA,2020-03-17 03:00:00,41,0,0
South Carolina,USA,2020-03-17 02:00:00,34,1,0
Alabama,USA,2020-03-17 02:00:00,29,0,0
Indiana,USA,2020-03-17 02:00:00,25,1,0
Kentucky,USA,2020-03-17 02:00:00,25,1,1
Iowa,USA,2020-03-17 02:00:00,23,0,0
District of Columbia,USA,2020-03-17 02:00:00,22,0,0
Arkansas,USA,2020-03-17 02:00:00,22,0,0
New Mexico,USA,2020-03-17 02:00:00,21,0,0
Rhode Island,USA,2020-03-17 02:00:00,21,0,0
Grand Princess,USA,2020-03-17 02:00:00,21,0,0
Nebraska,USA,2020-03-17 02:00:00,18,0,0
Arizona,USA,2020-03-17 02:00:00,18,0,1
Maine,USA,2020-03-17 02:00:00,17,0,0
New Hampshire,USA,2020-03-17 02:00:00,17,0,0
Mississippi,USA,2020-03-17 02:00:00,12,0,0
Vermont,USA,2020-03-17 02:00:00,12,0,0
Kansas,USA,2020-03-17 02:00:00,11,1,0
Oklahoma,USA,2020-03-17 03:00:00,10,0,0
Wyoming,USA,2020-03-17 03:00:00,10,0,0
South Dakota,USA,2020-03-17 03:00:00,10,1,0
Hawaii,USA,2020-03-17 02:00:00,10,0,0
Montana,USA,2020-03-17 02:00:00,9,0,0
Missouri,USA,2020-03-17 03:00:00,9,0,0
Delaware,USA,2020-03-17 02:00:00,8,0,0
Puerto Rico,USA,2020-03-17 02:00:00,5,0,0
Idaho,USA,2020-03-17 02:00:00,5,0,0
Wuhan Evacuee,USA,2020-03-17 02:00:00,3,0,0
Guam,USA,2020-03-17 02:00:00,3,0,0
Alaska,USA,2020-03-17 03:00:00,3,0,0
United States Virgin Islands,USA,2020-03-17 02:00:00,1,0,0
North Dakota,USA,2020-03-17 02:00:00,1,0,0
USA (Aggregate Recovered),USA,2020-04-06 03:00:00,0,0,17582
New York,USA,2020-04-06 03:00:00,123160,4159,0
New Jersey,USA,2020-04-06 03:00:00,37505,917,0
Michigan,USA,2020-04-06 03:00:00,15718,617,0
California,USA,2020-04-06 03:00:00,15158,350,0
Louisiana,USA,2020-04-06 03:00:00,13010,477,0
Massachusetts,USA,2020-04-06 03:00:00,12500,231,0
Florida,USA,2020-04-06 03:00:00,12350,221,0
Pennsylvania,USA,2020-04-06 03:00:00,11589,151,0
Illinois,USA,2020-04-06 03:00:00,11260,276,0
Washington,USA,2020-04-06 03:00:00,7984,343,0
Texas,USA,2020-04-06 03:00:00,7294,140,0
Georgia,USA,2020-04-06 03:00:00,6742,219,0
Connecticut,USA,2020-04-06 03:00:00,5675,189,0
Colorado,USA,2020-04-06 03:00:00,4950,140,0
Indiana,USA,2020-04-06 03:00:00,4411,127,0
Ohio,USA,2020-04-06 03:00:00,4043,119,0
Tennessee,USA,2020-04-06 03:00:00,3633,53,0
Maryland,USA,2020-04-06 03:00:00,3617,67,0
North Carolina,USA,2020-04-06 03:00:00,2683,41,0
Virginia,USA,2020-04-06 03:00:00,2640,52,0
Missouri,USA,2020-04-06 03:00:00,2464,47,0
Wisconsin,USA,2020-04-06 03:00:00,2320,75,0
Arizona,USA,2020-04-06 03:00:00,2269,64,0
South Carolina,USA,2020-04-06 03:00:00,2049,44,0
Alabama,USA,2020-04-06 03:00:00,1841,45,0
Nevada,USA,2020-04-06 03:00:00,1836,46,0
Mississippi,USA,2020-04-06 03:00:00,1638,43,0
Utah,USA,2020-04-06 03:00:00,1605,8,0
Oklahoma,USA,2020-04-06 03:00:00,1254,46,0
Idaho,USA,2020-04-06 03:00:00,1101,10,0
Oregon,USA,2020-04-06 03:00:00,1068,27,0
District of Columbia,USA,2020-04-06 03:00:00,1002,22,0
Kentucky,USA,2020-04-06 03:00:00,955,45,0
Minnesota,USA,2020-04-06 03:00:00,935,29,0
Rhode Island,USA,2020-04-06 03:00:00,922,25,0
Iowa,USA,2020-04-06 03:00:00,869,22,0
Arkansas,USA,2020-04-06 03:00:00,853,16,0
Kansas,USA,2020-04-06 03:00:00,759,22,0
Delaware,USA,2020-04-06 03:00:00,673,14,0
New Hampshire,USA,2020-04-06 03:00:00,669,9,0
New Mexico,USA,2020-04-06 03:00:00,624,12,0
Vermont,USA,2020-04-06 03:00:00,512,22,0
Puerto Rico,USA,2020-04-06 03:00:00,475,20,0
Maine,USA,2020-04-06 03:00:00,470,10,0
Hawaii,USA,2020-04-06 03:00:00,371,4,0
Nebraska,USA,2020-04-06 03:00:00,364,8,0
Navajo Nation,USA,2020-04-06 03:00:00,354,14,0
West Virginia,USA,2020-04-06 03:00:00,324,3,0
Montana,USA,2020-04-06 03:00:00,298,6,0
South Dakota,USA,2020-04-06 03:00:00,240,2,0
North Dakota,USA,2020-04-06 03:00:00,207,3,0
Wyoming,USA,2020-04-06 03:00:00,200,0,0
Alaska,USA,2020-04-06 03:00:00,185,6,0
Guam,USA,2020-04-06 03:00:00,112,4,0
Grand Princess,USA,2020-04-06 03:00:00,103,3,0
Diamond Princess,USA,2020-04-06 03:00:00,49,0,0
United States Virgin Islands,USA,2020-04-06 03:00:00,42,1,0
Northern Mariana Islands,USA,2020-04-06 03:00:00,8,1,0
Wuhan Evacuee,USA,2020-04-06 03:00:00,4,0,0
USA (Aggregate Recovered),USA,2020-04-05 03:00:00,0,0,15021
New York,USA,2020-04-05 03:00:00,114174,3565,0
New Jersey,USA,2020-04-05 03:00:00,34124,846,0
Michigan,USA,2020-04-05 03:00:00,14225,540,0
California,USA,2020-04-05 03:00:00,13904,324,0
Louisiana,USA,2020-04-05 03:00:00,12496,409,0
Massachusetts,USA,2020-04-05 03:00:00,11736,216,0
Florida,USA,2020-04-05 03:00:00,11545,195,0
Pennsylvania,USA,2020-04-05 03:00:00,10507,139,0
Illinois,USA,2020-04-05 03:00:00,10360,245,0
Washington,USA,2020-04-05 03:00:00,7632,318,0
Texas,USA,2020-04-05 03:00:00,6872,122,0
Georgia,USA,2020-04-05 03:00:00,6383,208,0
Connecticut,USA,2020-04-05 03:00:00,5276,165,0
Colorado,USA,2020-04-05 03:00:00,4565,126,0
Indiana,USA,2020-04-05 03:00:00,3953,116,0
Ohio,USA,2020-04-05 03:00:00,3739,102,0
Tennessee,USA,2020-04-05 03:00:00,3322,50,0
Maryland,USA,2020-04-05 03:00:00,3172,54,0
North Carolina,USA,2020-04-05 03:00:00,2549,35,0
Virginia,USA,2020-04-05 03:00:00,2407,52,0
Missouri,USA,2020-04-05 03:00:00,2345,43,0
Wisconsin,USA,2020-04-05 03:00:00,2128,60,0
Arizona,USA,2020-04-05 03:00:00,2019,52,0
South Carolina,USA,2020-04-05 03:00:00,1917,40,0
Nevada,USA,2020-04-05 03:00:00,1742,46,0
Alabama,USA,2020-04-05 03:00:00,1633,44,0
Mississippi,USA,2020-04-05 03:00:00,1455,35,0
Utah,USA,2020-04-05 03:00:00,1429,8,0
Oklahoma,USA,2020-04-05 03:00:00,1161,42,0
Idaho,USA,2020-04-05 03:00:00,1078,10,0
Oregon,USA,2020-04-05 03:00:00,999,26,0
Kentucky,USA,2020-04-05 03:00:00,917,40,0
District of Columbia,USA,2020-04-05 03:00:00,902,21,0
Minnesota,USA,2020-04-05 03:00:00,865,24,0
Rhode Island,USA,2020-04-05 03:00:00,806,17,0
Iowa,USA,2020-04-05 03:00:00,787,14,0
Arkansas,USA,2020-04-05 03:00:00,743,14,0
Kansas,USA,2020-04-05 03:00:00,698,21,0
New Hampshire,USA,2020-04-05 03:00:00,621,9,0
Delaware,USA,2020-04-05 03:00:00,593,14,0
New Mexico,USA,2020-04-05 03:00:00,543,11,0
Vermont,USA,2020-04-05 03:00:00,461,20,0
Maine,USA,2020-04-05 03:00:00,456,10,0
Puerto Rico,USA,2020-04-05 03:00:00,452,18,0
Hawaii,USA,2020-04-05 03:00:00,351,3,0
Nebraska,USA,2020-04-05 03:00:00,323,8,0
West Virginia,USA,2020-04-05 03:00:00,282,2,0
Montana,USA,2020-04-05 03:00:00,281,6,0
Navajo Nation,USA,2020-04-05 03:00:00,270,12,0
South Dakota,USA,2020-04-05 03:00:00,212,2,0
Wyoming,USA,2020-04-05 03:00:00,187,0,0
North Dakota,USA,2020-04-05 03:00:00,186,3,0
Alaska,USA,2020-04-05 03:00:00,171,5,0
Grand Princess,USA,2020-04-05 03:00:00,103,3,0
Guam,USA,2020-04-05 03:00:00,93,4,0
Diamond Princess,USA,2020-04-05 03:00:00,49,0,0
United States Virgin Islands,USA,2020-04-05 03:00:00,42,0,0
Northern Mariana Islands,USA,2020-04-05 03:00:00,8,1,0
Wuhan Evacuee,USA,2020-04-05 03:00:00,4,0,0
USA (Aggregate Recovered),USA,2020-03-30 03:00:00,0,0,4865
New York,USA,2020-03-30 03:00:00,59746,966,0
New Jersey,USA,2020-03-30 03:00:00,13386,161,0
California,USA,2020-03-30 03:00:00,6345,132,0
Michigan,USA,2020-03-30 03:00:00,5489,132,0
Massachusetts,USA,2020-03-30 03:00:00,4955,48,0
Florida,USA,2020-03-30 03:00:00,4950,60,0
Washington,USA,2020-03-30 03:00:00,4896,204,0
Illinois,USA,2020-03-30 03:00:00,4596,66,0
Louisiana,USA,2020-03-30 03:00:00,3540,151,0
Pennsylvania,USA,2020-03-30 03:00:00,3465,43,0
Texas,USA,2020-03-30 03:00:00,2826,37,0
Georgia,USA,2020-03-30 03:00:00,2683,84,0
Colorado,USA,2020-03-30 03:00:00,2308,47,0
Connecticut,USA,2020-03-30 03:00:00,1993,34,0
Tennessee,USA,2020-03-30 03:00:00,1818,12,0
Ohio,USA,2020-03-30 03:00:00,1653,29,0
Indiana,USA,2020-03-30 03:00:00,1514,32,0
